year,month,day,val
1972,8,7,4.03265
1972,8,8,1.50596
1972,8,9,6.58899
1972,8,10,10.3185
1972,8,11,20.1736
1972,8,12,0.304052
1972,8,13,3.46884
1972,8,14,4.53511
1972,8,15,5.29187
1972,8,16,3.84237
1972,8,17,3.12042
1972,8,18,14.9943
1972,8,19,9.04961
1972,8,20,7.33508
1972,8,21,3.84775
1972,8,22,0.00356893
1972,8,23,0.316735
1972,8,24,6.47022
1972,8,25,2.31782
1972,8,26,21.3254
1972,8,27,6.54567
1972,8,28,5.93455
1972,8,29,66.3072
1972,8,30,12.0251
1972,8,31,10.3263
1972,9,1,10.6174
1972,9,2,4.0323
1972,9,3,4.68501
1972,9,4,7.75244
1972,9,5,6.86197
1972,9,6,1.88199
1972,9,7,5.4351
1972,9,8,9.70135
1972,9,9,12.468
1972,9,10,1.45243
1972,9,11,1.51482
1972,9,12,5.96699
1972,9,13,4.58787
1972,9,14,9.66597
1972,9,15,0.553305
1972,9,16,4.15514
1972,9,17,16.3353
1972,9,18,6.56844
1972,9,19,8.45992
1972,9,20,3.80057
1972,9,21,17.4388
1972,9,22,13.4218
1972,9,23,4.96398
1972,9,24,11.4855
1972,9,25,5.27135
1972,9,26,15.6302
1972,9,27,2.23116
1972,9,28,5.02695
1972,9,29,7.06989
1972,9,30,1.49623
1972,10,1,7.89511
1972,10,2,5.52963
1972,10,3,1.09809
1972,10,4,2.24594
1972,10,5,13.7794
1972,10,6,4.60866
1972,10,7,3.00353
1972,10,8,0
1972,10,9,0.388029
1972,10,10,4.36581
1972,10,11,2.22446
1972,10,12,9.85742
1972,10,13,1.14321
1972,10,14,0.205482
1972,10,15,2.77084
1972,10,16,5.88578
1972,10,17,0.232386
1972,10,18,0.185719
1972,10,19,1.70973
1972,10,20,1.4875
1972,10,21,3.06193
1972,10,22,1.92115
1972,10,23,7.02479
1972,10,24,10.9119
1972,10,25,14.3795
1972,10,26,5.63698
1972,10,27,5.97166
1972,10,28,3.52423
1972,10,29,8.79105
1972,10,30,0.0903099
1972,10,31,0.868608
1972,11,1,3.33373
1972,11,2,2.26092
1972,11,3,0.845952
1972,11,4,27.3886
1972,11,5,61.0466
1972,11,6,0.813905
1972,11,7,25.3484
1972,11,8,6.6268
1972,11,9,6.7407
1972,11,10,11.5302
1972,11,11,5.56578
1972,11,12,9.23578
1972,11,13,4.82952
1972,11,14,10.3928
1972,11,15,10.6205
1972,11,16,2.22826
1972,11,17,23.4704
1972,11,18,11.0202
1972,11,19,1.87856
1972,11,20,5.11189
1972,11,21,1.33702
1972,11,22,0.61692
1972,11,23,0.233298
1972,11,24,0
1972,11,25,0.233998
1972,11,26,4.0778
1972,11,27,12.3399
1972,11,28,50.2539
